Time Force Active_Force Passive_Force  Lambda Derivative Mode Calcium Troponin CrossBridges Q1 Q2 Force
589 0.00230267 0.00230267 0 1 7.44596e-07 0 0.048645 0.00407046 1.91893e-05 -1.17606e-20 2.40209e-65 0.00230272 
590 0.0022481 0.0022481 0 1 7.44596e-07 0 0.0484139 0.00403184 1.87346e-05 -1.01223e-20 1.45676e-65 0.00224815 
591 0.00219484 0.00219484 0 1 7.44596e-07 0 0.0481841 0.00399361 1.82908e-05 -8.71228e-21 8.83459e-66 0.0021949 
592 0.00214288 0.00214288 0 1 7.44596e-07 0 0.0479555 0.00395576 1.78578e-05 -7.49865e-21 5.35778e-66 0.00214293 
593 0.00209217 0.00209217 0 1 7.44596e-07 0 0.047728 0.00391828 1.74352e-05 -6.45407e-21 3.24925e-66 0.00209222 
594 0.00204268 0.00204268 0 1 7.44596e-07 0 0.0475018 0.00388117 1.70228e-05 -5.55501e-21 1.97052e-66 0.00204273 
595 0.00199439 0.00199439 0 1 7.44596e-07 0 0.0472768 0.00384444 1.66203e-05 -4.78119e-21 1.19503e-66 0.00199444 
596 0.00194726 0.00194726 0 1 7.44596e-07 0 0.0470529 0.00380807 1.62275e-05 -4.11516e-21 7.24734e-67 0.00194731 
597 0.00190126 0.00190126 0 1 7.44596e-07 0 0.0468302 0.00377205 1.58443e-05 -3.54191e-21 4.39519e-67 0.00190131 
598 0.00185638 0.00185638 0 1 7.44596e-07 0 0.0466086 0.0037364 1.54702e-05 -3.04852e-21 2.66548e-67 0.00185642 
599 0.00181257 0.00181257 0 1 7.44596e-07 0 0.0463882 0.0037011 1.51051e-05 -2.62385e-21 1.61649e-67 0.00181262 
600 0.00176982 0.00176982 0 1 7.44596e-07 0 0.046169 0.00366615 1.47488e-05 -2.25835e-21 9.80331e-68 0.00176986 
601 0.0135934 0.0135934 0 1 7.44596e-07 0 0.548071 0.0396221 0.000112858 0 0 0.0135429 
602 0.157071 0.157071 0 1 7.44596e-07 0 0.545927 0.0776967 0.00130673 0 0 0.156808 
603 0.583885 0.583885 0 1 7.44596e-07 0 0.543787 0.110266 0.00486064 0 0 0.583277 
604 1.39513 1.39513 0 1 7.44596e-07 0 0.541651 0.138105 0.0116176 0 0 1.39411 
605 2.62962 2.62962 0 1 7.44596e-07 0 0.539519 0.161875 0.0219015 0 0 2.62818 
606 4.27383 4.27383 0 1 7.44596e-07 0 0.537391 0.182147 0.0356 0 0 4.272 
607 6.27693 6.27693 0 1 7.44596e-07 0 0.535267 0.199408 0.0522898 0 0 6.27477 
608 8.56581 8.56581 0 1 7.44596e-07 0 0.533147 0.214078 0.0713617 0 0 8.56341 
609 11.0578 11.0578 0 1 7.44596e-07 0 0.531031 0.226517 0.0921271 0 0 11.0553 
610 13.6704 13.6704 0 1 7.44596e-07 0 0.528918 0.237033 0.113898 0 0 13.6677 
611 16.3276 16.3276 0 1 7.44596e-07 0 0.52681 0.245895 0.136041 0 0 16.3249 
612 18.9639 18.9639 0 1 7.44596e-07 0 0.524706 0.253328 0.158011 0 0 18.9613 
613 21.5259 21.5259 0 1 7.44596e-07 0 0.522606 0.259532 0.179362 0 0 21.5234 
614 23.9726 23.9726 0 1 7.44596e-07 0 0.52051 0.264674 0.199752 0 0 23.9702 
615 26.2742 26.2742 0 1 7.44596e-07 0 0.518418 0.2689 0.218933 0 0 26.272 
616 28.4112 28.4112 0 1 7.44596e-07 0 0.51633 0.272336 0.236743 0 0 28.4092 
617 30.0003 30.0093 -0.00927774 0.999287 -0.00375367 1 0.514247 0.275084 0.253088 0.00279522 -0.0108141 30.0092 
618 30.0003 30.0631 -0.0630689 0.994869 -0.00504556 1 0.512167 0.277012 0.267898 0.0188723 -0.0628531 30.063 
619 30.0003 30.1229 -0.122898 0.989266 -0.00612496 1 0.510091 0.27806 0.281076 0.0371049 -0.109235 30.1228 
620 30.0003 30.1828 -0.182754 0.982689 -0.00699255 1 0.50802 0.278277 0.292556 0.0564038 -0.149512 30.1827 
621 30.0003 30.2384 -0.238406 0.975349 -0.00765177 1 0.505953 0.277728 0.302314 0.0758395 -0.183439 30.2384 
622 30.0003 30.2874 -0.287432 0.967453 -0.00810864 1 0.50389 0.27649 0.310367 0.0946294 -0.21093 30.2874 
623 30.0003 30.3289 -0.328893 0.959196 -0.00837173 1 0.501831 0.274646 0.316763 0.112127 -0.232025 30.3289 
624 30.0003 30.3629 -0.362882 0.95077 -0.00845201 1 0.499776 0.27228 0.321578 0.127814 -0.246873 30.3629 
625 30.0003 30.3901 -0.390103 0.942349 -0.00836253 1 0.497725 0.269477 0.324908 0.141286 -0.255717 30.3901 
626 30.0003 30.4115 -0.41153 0.934097 -0.008118 1 0.495679 0.266321 0.326865 0.15225 -0.258882 30.4115 
627 30.0003 30.4282 -0.428185 0.92616 -0.00773433 1 0.493636 0.262891 0.32757 0.160508 -0.256757 30.4282 
628 30.0003 30.441 -0.441018 0.918669 -0.00722809 1 0.491598 0.259261 0.32715 0.165952 -0.249783 30.441 
629 30.0003 30.4508 -0.450838 0.911739 -0.00661612 1 0.489564 0.255499 0.325732 0.168551 -0.238441 30.4508 
630 30.0003 30.4583 -0.458309 0.905467 -0.00591511 1 0.487535 0.251666 0.323444 0.16834 -0.223232 30.4583 
631 30.0003 30.464 -0.463951 0.899934 -0.0051413 1 0.48551 0.247819 0.320406 0.165411 -0.204667 30.4639 
632 30.0003 30.4682 -0.468164 0.895205 -0.00431021 1 0.483488 0.244007 0.316738 0.159903 -0.183258 30.4682 
633 30.0003 30.4712 -0.471247 0.891329 -0.00343651 1 0.481472 0.240272 0.312551 0.151988 -0.159502 30.4712 
634 30.0003 30.4734 -0.47341 0.888353 -0.00249186 1 0.479459 0.236654 0.307947 0.141831 -0.133728 30.4734 
635 30.0003 30.4748 -0.47476 0.886371 -0.00146669 1 0.477451 0.233186 0.303025 0.129393 -0.105539 30.4748 
636 30.0003 30.4754 -0.475376 0.885431 -0.000410688 1 0.475447 0.229901 0.297876 0.114815 -0.0753019 30.4754 
637 29.9133 30.3887 -0.475427 0.885352 7.44596e-07 2 0.473447 0.226827 0.292582 0.0990994 -0.0464894 30.389 
638 29.5083 29.9837 -0.475427 0.885352 7.44596e-07 2 0.471452 0.223958 0.287219 0.0852947 -0.0281937 29.9843 
639 28.9212 29.3966 -0.475427 0.885352 7.44596e-07 2 0.469461 0.221272 0.281846 0.073413 -0.0170982 29.3973 
640 28.2501 28.7255 -0.475427 0.885352 7.44596e-07 2 0.467475 0.218745 0.276508 0.0631864 -0.0103693 28.7262 
641 27.5501 28.0255 -0.475427 0.885352 7.44596e-07 2 0.465493 0.21636 0.271237 0.0543845 -0.00628851 28.0262 
642 26.852 27.3274 -0.475427 0.885352 7.44596e-07 2 0.463515 0.214101 0.266059 0.0468086 -0.0038137 27.3281 
643 26.1724 26.6479 -0.475427 0.885352 7.44596e-07 2 0.461541 0.211951 0.26099 0.0402881 -0.00231284 26.6485 
644 25.5199 25.9953 -0.475427 0.885352 7.44596e-07 2 0.459573 0.2099 0.256043 0.0346759 -0.00140263 25.996 
645 24.898 25.3734 -0.475427 0.885352 7.44596e-07 2 0.457608 0.207935 0.251225 0.0298455 -0.000850632 25.374 
646 24.3074 24.7828 -0.475427 0.885352 7.44596e-07 2 0.455648 0.206046 0.24654 0.025688 -0.00051587 24.7834 
647 23.7475 24.2229 -0.475427 0.885352 7.44596e-07 2 0.453692 0.204226 0.241989 0.0221096 -0.000312852 24.2235 
648 23.2166 23.6921 -0.475427 0.885352 7.44596e-07 2 0.451741 0.202466 0.237571 0.0190297 -0.00018973 23.6926 
649 22.7129 23.1883 -0.475427 0.885352 7.44596e-07 2 0.449794 0.20076 0.233283 0.0163788 -0.000115063 23.1888 
650 22.2341 22.7095 -0.475427 0.885352 7.44596e-07 2 0.447852 0.199101 0.229124 0.0140972 -6.97805e-05 22.71 
651 21.7782 22.2537 -0.475427 0.885352 7.44596e-07 2 0.445915 0.197486 0.225087 0.0121334 -4.23187e-05 22.2541 
652 21.3433 21.8187 -0.475427 0.885352 7.44596e-07 2 0.443981 0.195908 0.221169 0.0104432 -2.56644e-05 21.8192 
653 20.9275 21.4029 -0.475427 0.885352 7.44596e-07 2 0.442053 0.194365 0.217364 0.00898848 -1.55643e-05 21.4033 
654 20.529 21.0045 -0.475427 0.885352 7.44596e-07 2 0.440129 0.192852 0.213666 0.00773637 -9.43904e-06 21.0049 
655 20.1464 20.6219 -0.475427 0.885352 7.44596e-07 2 0.438209 0.191367 0.210071 0.00665868 -5.72435e-06 20.6222 
656 19.7783 20.2537 -0.475427 0.885352 7.44596e-07 2 0.436294 0.189907 0.206574 0.00573111 -3.47156e-06 20.2541 
657 19.4233 19.8987 -0.475427 0.885352 7.44596e-07 2 0.434384 0.188469 0.203168 0.00493276 -2.10534e-06 19.8991 
658 19.0804 19.5558 -0.475427 0.885352 7.44596e-07 2 0.432478 0.187051 0.199848 0.00424562 -1.2768e-06 19.5561 
659 18.7484 19.2239 -0.475427 0.885352 7.44596e-07 2 0.430577 0.185652 0.196611 0.0036542 -7.74319e-07 19.2242 
660 18.4266 18.902 -0.475427 0.885352 7.44596e-07 2 0.42868 0.18427 0.193451 0.00314516 -4.6959e-07 18.9023 
661 18.114 18.5895 -0.475427 0.885352 7.44596e-07 2 0.426789 0.182904 0.190363 0.00270703 -2.84785e-07 18.5898 
662 17.81 18.2854 -0.475427 0.885352 7.44596e-07 2 0.424901 0.181551 0.187344 0.00232994 -1.72709e-07 18.2857 
663 17.5138 17.9892 -0.475427 0.885352 7.44596e-07 2 0.423019 0.180212 0.18439 0.00200537 -1.0474e-07 17.9895 
664 17.2249 17.7003 -0.475427 0.885352 7.44596e-07 2 0.421141 0.178885 0.181497 0.00172602 -6.35203e-08 17.7006 
665 16.9427 17.4182 -0.475427 0.885352 7.44596e-07 2 0.419268 0.177569 0.178661 0.00148558 -3.85222e-08 17.4184 
666 16.6668 17.1422 -0.475427 0.885352 7.44596e-07 2 0.417399 0.176263 0.17588 0.00127864 -2.3362e-08 17.1425 
667 16.3967 16.8721 -0.475427 0.885352 7.44596e-07 2 0.415536 0.174968 0.17315 0.00110052 -1.4168e-08 16.8724 
668 16.1321 16.6075 -0.475427 0.885352 7.44596e-07 2 0.413677 0.173681 0.170469 0.000947219 -8.59223e-09 16.6077 
669 15.8725 16.3479 -0.475427 0.885352 7.44596e-07 2 0.411823 0.172404 0.167834 0.000815269 -5.2108e-09 16.3482 
670 15.6177 16.0931 -0.475427 0.885352 7.44596e-07 2 0.409973 0.171135 0.165244 0.000701701 -3.16012e-09 16.0934 
671 15.3674 15.8428 -0.475427 0.885352 7.44596e-07 2 0.408128 0.169873 0.162695 0.000603953 -1.91647e-09 15.8431 
672 15.1214 15.5968 -0.475427 0.885352 7.44596e-07 2 0.406289 0.168619 0.160187 0.000519821 -1.16225e-09 15.597 
673 14.8793 15.3548 -0.475427 0.885352 7.44596e-07 2 0.404454 0.167373 0.157716 0.000447409 -7.04853e-10 15.355 
674 14.6411 15.1166 -0.475427 0.885352 7.44596e-07 2 0.402623 0.166133 0.155283 0.000385084 -4.27461e-10 15.1168 
675 14.4066 14.882 -0.475427 0.885352 7.44596e-07 2 0.400798 0.164901 0.152884 0.000331441 -2.59236e-10 14.8822 
676 14.1755 14.6509 -0.475427 0.885352 7.44596e-07 2 0.398977 0.163675 0.15052 0.000285271 -1.57215e-10 14.6511 
677 13.9477 14.4232 -0.475427 0.885352 7.44596e-07 2 0.397162 0.162455 0.148188 0.000245532 -9.53437e-11 14.4234 
678 13.7232 14.1986 -0.475427 0.885352 7.44596e-07 2 0.395351 0.161241 0.145887 0.000211329 -5.78217e-11 14.1988 
679 13.5017 13.9771 -0.475427 0.885352 7.44596e-07 2 0.393545 0.160034 0.143617 0.000181891 -3.50662e-11 13.9774 
680 13.2832 13.7586 -0.475427 0.885352 7.44596e-07 2 0.391744 0.158833 0.141377 0.000156553 -2.12661e-11 13.7588 
681 13.0676 13.543 -0.475427 0.885352 7.44596e-07 2 0.389948 0.157637 0.139166 0.000134745 -1.28969e-11 13.5432 
682 12.8548 13.3302 -0.475427 0.885352 7.44596e-07 2 0.388157 0.156448 0.136982 0.000115975 -7.8214e-12 13.3304 
683 12.6447 13.1201 -0.475427 0.885352 7.44596e-07 2 0.386371 0.155264 0.134826 9.98193e-05 -4.74333e-12 13.1203 
684 12.4372 12.9126 -0.475427 0.885352 7.44596e-07 2 0.38459 0.154086 0.132697 8.59143e-05 -2.87661e-12 12.9128 
685 12.2323 12.7078 -0.475427 0.885352 7.44596e-07 2 0.382813 0.152914 0.130593 7.39463e-05 -1.74454e-12 12.708 
686 12.03 12.5054 -0.475427 0.885352 7.44596e-07 2 0.381042 0.151747 0.128516 6.36454e-05 -1.05798e-12 12.5056 
687 11.8301 12.3056 -0.475427 0.885352 7.44596e-07 2 0.379276 0.150585 0.126463 5.47795e-05 -6.41618e-13 12.3058 
688 11.6327 12.1081 -0.475427 0.885352 7.44596e-07 2 0.377515 0.14943 0.124436 4.71486e-05 -3.89113e-13 12.1083 
689 11.4377 11.9131 -0.475427 0.885352 7.44596e-07 2 0.375759 0.148279 0.122433 4.05807e-05 -2.35979e-13 11.9133 
690 11.245 11.7204 -0.475427 0.885352 7.44596e-07 2 0.374008 0.147135 0.120453 3.49278e-05 -1.43111e-13 11.7206 
691 11.0547 11.5301 -0.475427 0.885352 7.44596e-07 2 0.372262 0.145995 0.118498 3.00623e-05 -8.67902e-14 11.5303 
692 10.8666 11.342 -0.475427 0.885352 7.44596e-07 2 0.370521 0.144862 0.116566 2.58746e-05 -5.26343e-14 11.3422 
693 10.6808 11.1562 -0.475427 0.885352 7.44596e-07 2 0.368785 0.143733 0.114657 2.22702e-05 -3.19203e-14 11.1564 
694 10.4973 10.9727 -0.475427 0.885352 7.44596e-07 2 0.367054 0.14261 0.112771 1.91679e-05 -1.93582e-14 10.9729 
695 10.3159 10.7913 -0.475427 0.885352 7.44596e-07 2 0.365328 0.141493 0.110908 1.64978e-05 -1.17399e-14 10.7915 
696 10.1368 10.6122 -0.475427 0.885352 7.44596e-07 2 0.363608 0.140381 0.109067 1.41996e-05 -7.11972e-15 10.6124 
697 9.9598 10.4352 -0.475427 0.885352 7.44596e-07 2 0.361892 0.139274 0.107248 1.22216e-05 -4.31779e-15 10.4354 
698 9.78498 10.2604 -0.475427 0.885352 7.44596e-07 2 0.360182 0.138173 0.105452 1.05191e-05 -2.61854e-15 10.2606 
699 9.61231 10.0877 -0.475427 0.885352 7.44596e-07 2 0.358477 0.137077 0.103677 9.05377e-06 -1.58803e-15 10.0879 
700 9.44175 9.91718 -0.475427 0.885352 7.44596e-07 2 0.356777 0.135987 0.101925 7.79256e-06 -9.63067e-16 9.91735 
701 9.27331 9.74873 -0.475427 0.885352 7.44596e-07 2 0.355083 0.134902 0.100194 6.70705e-06 -5.84057e-16 9.7489 
702 9.10695 9.58238 -0.475427 0.885352 7.44596e-07 2 0.353393 0.133823 0.0984841 5.77274e-06 -3.54204e-16 9.58254 
703 8.94268 9.4181 -0.475427 0.885352 7.44596e-07 2 0.351709 0.132749 0.0967959 4.96859e-06 -2.14809e-16 9.41827 
704 8.78047 9.2559 -0.475427 0.885352 7.44596e-07 2 0.35003 0.131681 0.0951289 4.27646e-06 -1.30272e-16 9.25606 
705 8.62031 9.09574 -0.475427 0.885352 7.44596e-07 2 0.348356 0.130618 0.0934829 3.68074e-06 -7.9004e-17 9.0959 
706 8.4622 8.93763 -0.475427 0.885352 7.44596e-07 2 0.346688 0.129561 0.0918579 3.16801e-06 -4.79123e-17 8.93778 
707 8.30611 8.78154 -0.475427 0.885352 7.44596e-07 2 0.345025 0.128509 0.0902538 2.7267e-06 -2.90567e-17 8.7817 
708 8.15205 8.62747 -0.475427 0.885352 7.44596e-07 2 0.343367 0.127463 0.0886704 2.34686e-06 -1.76216e-17 8.62763 
709 7.99998 8.47541 -0.475427 0.885352 7.44596e-07 2 0.341714 0.126422 0.0871076 2.01994e-06 -1.06867e-17 8.47556 
710 7.84991 8.32534 -0.475427 0.885352 7.44596e-07 2 0.340067 0.125387 0.0855653 1.73856e-06 -6.48099e-18 8.32549 
711 7.70183 8.17726 -0.475427 0.885352 7.44596e-07 2 0.338425 0.124357 0.0840433 1.49638e-06 -3.93043e-18 8.1774 
712 7.55571 8.03114 -0.475427 0.885352 7.44596e-07 2 0.336788 0.123333 0.0825416 1.28793e-06 -2.38363e-18 8.03129 
713 7.41156 7.88699 -0.475427 0.885352 7.44596e-07 2 0.335157 0.122314 0.0810601 1.10852e-06 -1.44556e-18 7.88713 
714 7.26935 7.74478 -0.475427 0.885352 7.44596e-07 2 0.333531 0.121301 0.0795986 9.54099e-07 -8.76668e-19 7.74492 
715 7.12908 7.60451 -0.475427 0.885352 7.44596e-07 2 0.33191 0.120293 0.0781569 8.21192e-07 -5.31659e-19 7.60465 
716 6.99074 7.46617 -0.475427 0.885352 7.44596e-07 2 0.330295 0.119291 0.0767351 7.06798e-07 -3.22427e-19 7.4663 
717 6.85431 7.32974 -0.475427 0.885352 7.44596e-07 2 0.328685 0.118295 0.0753329 6.0834e-07 -1.95538e-19 7.32987 
718 6.71978 7.19521 -0.475427 0.885352 7.44596e-07 2 0.327081 0.117304 0.0739503 5.23597e-07 -1.18585e-19 7.19534 
719 6.58714 7.06257 -0.475427 0.885352 7.44596e-07 2 0.325482 0.116319 0.0725871 4.50659e-07 -7.19163e-20 7.0627 
720 6.45638 6.93181 -0.475427 0.885352 7.44596e-07 2 0.323888 0.11534 0.0712432 3.87882e-07 -4.3614e-20 6.93194 
721 6.32749 6.80292 -0.475427 0.885352 7.44596e-07 2 0.3223 0.114366 0.0699185 3.33849e-07 -2.64499e-20 6.80304 
722 6.20045 6.67587 -0.475427 0.885352 7.44596e-07 2 0.320717 0.113398 0.0686128 2.87343e-07 -1.60407e-20 6.676 
723 6.07525 6.55067 -0.475427 0.885352 7.44596e-07 2 0.31914 0.112435 0.067326 2.47316e-07 -9.72794e-21 6.5508 
724 5.95187 6.4273 -0.475427 0.885352 7.44596e-07 2 0.317568 0.111478 0.066058 2.12864e-07 -5.89956e-21 6.42742 
725 5.83031 6.30574 -0.475427 0.885352 7.44596e-07 2 0.316002 0.110527 0.0648087 1.83212e-07 -3.57782e-21 6.30586 
726 5.71055 6.18598 -0.475427 0.885352 7.44596e-07 2 0.314441 0.109581 0.0635778 1.5769e-07 -2.16978e-21 6.1861 
727 5.59258 6.06801 -0.475427 0.885352 7.44596e-07 2 0.312886 0.108641 0.0623654 1.35724e-07 -1.31588e-21 6.06813 
728 5.47639 5.95181 -0.475427 0.885352 7.44596e-07 2 0.311336 0.107706 0.0611711 1.16817e-07 -7.98019e-22 5.95193 
729 5.36195 5.83738 -0.475427 0.885352 7.44596e-07 2 0.309791 0.106777 0.059995 1.00544e-07 -4.83963e-22 5.83749 
730 5.24926 5.72469 -0.475427 0.885352 7.44596e-07 2 0.308253 0.105854 0.0588368 8.65384e-08 -2.93501e-22 5.7248 
731 5.13831 5.61373 -0.475427 0.885352 7.44596e-07 2 0.306719 0.104937 0.0576964 7.44834e-08 -1.77995e-22 5.61384 
732 5.02907 5.50449 -0.475427 0.885352 7.44596e-07 2 0.305192 0.104025 0.0565737 6.41077e-08 -1.07946e-22 5.5046 
733 4.92153 5.39696 -0.475427 0.885352 7.44596e-07 2 0.303669 0.103119 0.0554685 5.51774e-08 -6.54645e-23 5.39706 
734 4.81568 5.29111 -0.475427 0.885352 7.44596e-07 2 0.302153 0.102218 0.0543806 4.74911e-08 -3.97012e-23 5.29121 
735 4.71151 5.18693 -0.475427 0.885352 7.44596e-07 2 0.300642 0.101323 0.0533099 4.08755e-08 -2.4077e-23 5.18704 
736 4.60899 5.08442 -0.475427 0.885352 7.44596e-07 2 0.299136 0.100434 0.0522563 3.51815e-08 -1.46016e-23 5.08452 
737 4.50812 4.98355 -0.475427 0.885352 7.44596e-07 2 0.297636 0.0995507 0.0512196 3.02807e-08 -8.85522e-24 4.98365 
738 4.40887 4.8843 -0.475427 0.885352 7.44596e-07 2 0.296142 0.0986728 0.0501996 2.60625e-08 -5.37029e-24 4.8844 
739 4.31124 4.78667 -0.475427 0.885352 7.44596e-07 2 0.294653 0.0978005 0.0491961 2.2432e-08 -3.25684e-24 4.78677 
740 4.21521 4.69063 -0.475427 0.885352 7.44596e-07 2 0.29317 0.096934 0.0482091 1.93071e-08 -1.97513e-24 4.69073 
741 4.12075 4.59618 -0.475427 0.885352 7.44596e-07 2 0.291692 0.096073 0.0472383 1.66176e-08 -1.19782e-24 4.59627 
742 4.02786 4.50329 -0.475427 0.885352 7.44596e-07 2 0.29022 0.0952178 0.0462837 1.43028e-08 -7.26427e-25 4.50338 
743 3.93652 4.41195 -0.475427 0.885352 7.44596e-07 2 0.288754 0.0943681 0.0453449 1.23104e-08 -4.40545e-25 4.41204 
744 3.84672 4.32215 -0.475427 0.885352 7.44596e-07 2 0.287293 0.0935241 0.0444219 1.05955e-08 -2.67171e-25 4.32223 
745 3.75843 4.23386 -0.475427 0.885352 7.44596e-07 2 0.285838 0.0926858 0.0435145 9.11954e-09 -1.62027e-25 4.23394 
746 3.67164 4.14707 -0.475427 0.885352 7.44596e-07 2 0.284389 0.091853 0.0426225 7.84917e-09 -9.8262e-26 4.14715 
747 3.58633 4.06176 -0.475427 0.885352 7.44596e-07 2 0.282945 0.0910259 0.0417457 6.75577e-09 -5.95915e-26 4.06185 
748 3.5025 3.97792 -0.475427 0.885352 7.44596e-07 2 0.281507 0.0902044 0.0408841 5.81468e-09 -3.61395e-26 3.97801 
749 3.42011 3.89554 -0.475427 0.885352 7.44596e-07 2 0.280074 0.0893885 0.0400373 5.00468e-09 -2.1917e-26 3.89562 
750 3.33916 3.81458 -0.475427 0.885352 7.44596e-07 2 0.278648 0.0885783 0.0392053 4.30752e-09 -1.32917e-26 3.81466 
751 3.25962 3.73505 -0.475427 0.885352 7.44596e-07 2 0.277226 0.0877736 0.0383879 3.70748e-09 -8.06079e-27 3.73513 
752 3.18149 3.65692 -0.475427 0.885352 7.44596e-07 2 0.275811 0.0869745 0.0375849 3.19102e-09 -4.88851e-27 3.65699 
753 3.10474 3.58017 -0.475427 0.885352 7.44596e-07 2 0.274401 0.086181 0.0367961 2.7465e-09 -2.96466e-27 3.58025 
754 3.02936 3.50479 -0.475427 0.885352 7.44596e-07 2 0.272997 0.0853931 0.0360213 2.36391e-09 -1.79793e-27 3.50486 
755 2.95533 3.43076 -0.475427 0.885352 7.44596e-07 2 0.271598 0.0846107 0.0352605 2.03461e-09 -1.09036e-27 3.43083 
756 2.88263 3.35806 -0.475427 0.885352 7.44596e-07 2 0.270206 0.0838339 0.0345133 1.75119e-09 -6.61257e-28 3.35813 
757 2.81126 3.28668 -0.475427 0.885352 7.44596e-07 2 0.268818 0.0830626 0.0337797 1.50725e-09 -4.01022e-28 3.28675 
758 2.74118 3.2166 -0.475427 0.885352 7.44596e-07 2 0.267437 0.0822969 0.0330595 1.29728e-09 -2.43202e-28 3.21667 
759 2.67238 3.14781 -0.475427 0.885352 7.44596e-07 2 0.266061 0.0815367 0.0323524 1.11657e-09 -1.47491e-28 3.14788 
760 2.60486 3.08028 -0.475427 0.885352 7.44596e-07 2 0.264691 0.080782 0.0316584 9.6103e-10 -8.94466e-29 3.08035 
761 2.53858 3.014 -0.475427 0.885352 7.44596e-07 2 0.263327 0.0800328 0.0309772 8.27157e-10 -5.42453e-29 3.01407 
762 2.47353 2.94896 -0.475427 0.885352 7.44596e-07 2 0.261968 0.0792891 0.0303087 7.11932e-10 -3.28973e-29 2.94902 
763 2.4097 2.88513 -0.475427 0.885352 7.44596e-07 2 0.260615 0.0785509 0.0296527 6.12759e-10 -1.99508e-29 2.88519 
764 2.34708 2.8225 -0.475427 0.885352 7.44596e-07 2 0.259268 0.0778181 0.029009 5.27401e-10 -1.20992e-29 2.82257 
765 2.28563 2.76106 -0.475427 0.885352 7.44596e-07 2 0.257926 0.0770908 0.0283775 4.53933e-10 -7.33764e-30 2.76112 
766 2.22535 2.70078 -0.475427 0.885352 7.44596e-07 2 0.25659 0.076369 0.027758 3.90699e-10 -4.44994e-30 2.70084 
767 2.16622 2.64165 -0.475427 0.885352 7.44596e-07 2 0.25526 0.0756525 0.0271503 3.36274e-10 -2.69869e-30 2.64171 
768 2.10823 2.58366 -0.475427 0.885352 7.44596e-07 2 0.253936 0.0749415 0.0265542 2.89431e-10 -1.63663e-30 2.58371 
769 2.05135 2.52678 -0.475427 0.885352 7.44596e-07 2 0.252617 0.0742358 0.0259696 2.49112e-10 -9.92545e-31 2.52683 
770 1.99557 2.471 -0.475427 0.885352 7.44596e-07 2 0.251304 0.0735355 0.0253964 2.14411e-10 -6.01933e-31 2.47106 
771 1.94088 2.41631 -0.475427 0.885352 7.44596e-07 2 0.249996 0.0728406 0.0248343 1.84543e-10 -3.65045e-31 2.41636 
772 1.88726 2.36269 -0.475427 0.885352 7.44596e-07 2 0.248694 0.0721511 0.0242831 1.58836e-10 -2.21384e-31 2.36274 
773 1.83469 2.31011 -0.475427 0.885352 7.44596e-07 2 0.247398 0.0714668 0.0237428 1.3671e-10 -1.34259e-31 2.31017 
774 1.78315 2.25858 -0.475427 0.885352 7.44596e-07 2 0.246108 0.0707879 0.0232131 1.17666e-10 -8.14221e-32 2.25863 
775 1.73264 2.20806 -0.475427 0.885352 7.44596e-07 2 0.244823 0.0701143 0.022694 1.01275e-10 -4.93788e-32 2.20811 
776 1.68313 2.15855 -0.475427 0.885352 7.44596e-07 2 0.243544 0.0694459 0.0221851 8.7167e-11 -2.9946e-32 2.1586 
777 1.63461 2.11003 -0.475427 0.885352 7.44596e-07 2 0.242271 0.0687829 0.0216864 7.50245e-11 -1.81609e-32 2.11008 
778 1.58706 2.06248 -0.475427 0.885352 7.44596e-07 2 0.241003 0.068125 0.0211977 6.45734e-11 -1.10138e-32 2.06253 
779 1.54047 2.01589 -0.475427 0.885352 7.44596e-07 2 0.239741 0.0674724 0.0207189 5.55782e-11 -6.67936e-33 2.01594 
780 1.52694 2.00178 -0.474831 0.886264 7.44596e-07 3 0.238485 0.0668258 0.0202497 -0.00358579 0.0140664 2.00156 
781 1.6798 2.14874 -0.468942 0.894264 7.44596e-07 3 0.237234 0.0662569 0.0197917 -0.032804 0.109278 2.14865 
782 1.74441 2.20609 -0.461675 0.902264 7.44596e-07 3 0.235989 0.0658046 0.0193499 -0.057952 0.16702 2.20606 
783 1.76742 2.22013 -0.452708 0.910264 7.44596e-07 3 0.23475 0.0654592 0.0189293 -0.0795969 0.202038 2.22013 
784 1.77107 2.21272 -0.441643 0.918264 7.44596e-07 3 0.233517 0.0652117 0.0185333 -0.0982266 0.223274 2.21273 
785 1.76735 2.19534 -0.427989 0.926264 7.44596e-07 3 0.232289 0.0650542 0.0181648 -0.114261 0.236153 2.19536 
786 1.76327 2.17441 -0.41114 0.934264 7.44596e-07 3 0.231066 0.0649798 0.0178257 -0.128062 0.243964 2.17444 
787 1.76329 2.15364 -0.390349 0.942264 7.44596e-07 3 0.229849 0.0649821 0.0175175 -0.139941 0.248701 2.15366 
788 1.77046 2.13515 -0.364694 0.950264 7.44596e-07 3 0.228638 0.0650557 0.017241 -0.150164 0.251573 2.13517 
789 1.78716 2.1202 -0.333036 0.958264 7.44596e-07 3 0.227433 0.0651956 0.0169971 -0.158964 0.253315 2.12021 
790 1.81551 2.10949 -0.293971 0.966264 7.44596e-07 3 0.226233 0.0653976 0.0167859 -0.166538 0.254372 2.10949 
791 1.85763 2.10339 -0.245765 0.974264 7.44596e-07 3 0.225039 0.0656578 0.0166076 -0.173056 0.255013 2.1034 
